#   8Li + 208Pb elastic scattering Elab=31 Mev
# --------- Optical Potential ---------  
#     r(fm)       V(MeV)       W(MeV)
      22.55        15.7087     0.0000E+00
      22.56        15.7017     0.0000E+00
      22.57        15.6948     0.0000E+00
      22.58        15.6878     0.0000E+00
      22.59        15.6809     0.0000E+00
      22.60        15.6739     0.0000E+00
      22.61        15.6670     0.0000E+00
      22.62        15.6601     0.0000E+00
      22.63        15.6532     0.0000E+00
      22.64        15.6463     0.0000E+00
      22.65        15.6393     0.0000E+00
      22.66        15.6324     0.0000E+00
      22.67        15.6256     0.0000E+00
      22.68        15.6187     0.0000E+00
      22.69        15.6118     0.0000E+00
      22.70        15.6049     0.0000E+00
      22.71        15.5980     0.0000E+00
      22.72        15.5912     0.0000E+00
      22.73        15.5843     0.0000E+00
      22.74        15.5775     0.0000E+00
      22.75        15.5706     0.0000E+00
      22.76        15.5638     0.0000E+00
      22.77        15.5569     0.0000E+00
      22.78        15.5501     0.0000E+00
      22.79        15.5433     0.0000E+00
      22.80        15.5365     0.0000E+00
      22.81        15.5296     0.0000E+00
      22.82        15.5228     0.0000E+00
      22.83        15.5160     0.0000E+00
      22.84        15.5093     0.0000E+00
      22.85        15.5025     0.0000E+00
      22.86        15.4957     0.0000E+00
      22.87        15.4889     0.0000E+00
      22.88        15.4821     0.0000E+00
      22.89        15.4754     0.0000E+00
      22.90        15.4686     0.0000E+00
      22.91        15.4619     0.0000E+00
      22.92        15.4551     0.0000E+00
      22.93        15.4484     0.0000E+00
      22.94        15.4416     0.0000E+00
      22.95        15.4349     0.0000E+00
      22.96        15.4282     0.0000E+00
      22.97        15.4215     0.0000E+00
      22.98        15.4148     0.0000E+00
      22.99        15.4081     0.0000E+00
      23.00        15.4014     0.0000E+00
      23.01        15.3947     0.0000E+00
      23.02        15.3880     0.0000E+00
      23.03        15.3813     0.0000E+00
      23.04        15.3746     0.0000E+00
      23.05        15.3680     0.0000E+00
      23.06        15.3613     0.0000E+00
      23.07        15.3546     0.0000E+00
      23.08        15.3480     0.0000E+00
      23.09        15.3413     0.0000E+00
      23.10        15.3347     0.0000E+00
      23.11        15.3281     0.0000E+00
      23.12        15.3214     0.0000E+00
      23.13        15.3148     0.0000E+00
      23.14        15.3082     0.0000E+00
      23.15        15.3016     0.0000E+00
      23.16        15.2950     0.0000E+00
      23.17        15.2884     0.0000E+00
      23.18        15.2818     0.0000E+00
      23.19        15.2752     0.0000E+00
      23.20        15.2686     0.0000E+00
      23.21        15.2620     0.0000E+00
      23.22        15.2554     0.0000E+00
      23.23        15.2489     0.0000E+00
      23.24        15.2423     0.0000E+00
      23.25        15.2358     0.0000E+00
      23.26        15.2292     0.0000E+00
      23.27        15.2227     0.0000E+00
      23.28        15.2161     0.0000E+00
      23.29        15.2096     0.0000E+00
      23.30        15.2031     0.0000E+00
      23.31        15.1965     0.0000E+00
      23.32        15.1900     0.0000E+00
      23.33        15.1835     0.0000E+00
      23.34        15.1770     0.0000E+00
      23.35        15.1705     0.0000E+00
      23.36        15.1640     0.0000E+00
      23.37        15.1575     0.0000E+00
      23.38        15.1510     0.0000E+00
      23.39        15.1446     0.0000E+00
      23.40        15.1381     0.0000E+00
      23.41        15.1316     0.0000E+00
      23.42        15.1252     0.0000E+00
      23.43        15.1187     0.0000E+00
      23.44        15.1123     0.0000E+00
      23.45        15.1058     0.0000E+00
      23.46        15.0994     0.0000E+00
      23.47        15.0929     0.0000E+00
      23.48        15.0865     0.0000E+00
      23.49        15.0801     0.0000E+00
      23.50        15.0737     0.0000E+00
      23.51        15.0673     0.0000E+00
      23.52        15.0609     0.0000E+00
      23.53        15.0545     0.0000E+00
      23.54        15.0481     0.0000E+00
      23.55        15.0417     0.0000E+00
      23.56        15.0353     0.0000E+00
      23.57        15.0289     0.0000E+00
      23.58        15.0225     0.0000E+00
      23.59        15.0162     0.0000E+00
      23.60        15.0098     0.0000E+00
      23.61        15.0034     0.0000E+00
      23.62        14.9971     0.0000E+00
      23.63        14.9907     0.0000E+00
      23.64        14.9844     0.0000E+00
      23.65        14.9781     0.0000E+00
      23.66        14.9717     0.0000E+00
      23.67        14.9654     0.0000E+00
      23.68        14.9591     0.0000E+00
      23.69        14.9528     0.0000E+00
      23.70        14.9465     0.0000E+00
      23.71        14.9402     0.0000E+00
      23.72        14.9339     0.0000E+00
      23.73        14.9276     0.0000E+00
      23.74        14.9213     0.0000E+00
      23.75        14.9150     0.0000E+00
      23.76        14.9087     0.0000E+00
      23.77        14.9025     0.0000E+00
      23.78        14.8962     0.0000E+00
      23.79        14.8899     0.0000E+00
      23.80        14.8837     0.0000E+00
      23.81        14.8774     0.0000E+00
      23.82        14.8712     0.0000E+00
      23.83        14.8649     0.0000E+00
      23.84        14.8587     0.0000E+00
      23.85        14.8525     0.0000E+00
      23.86        14.8462     0.0000E+00
      23.87        14.8400     0.0000E+00
      23.88        14.8338     0.0000E+00
      23.89        14.8276     0.0000E+00
      23.90        14.8214     0.0000E+00
      23.91        14.8152     0.0000E+00
      23.92        14.8090     0.0000E+00
      23.93        14.8028     0.0000E+00
      23.94        14.7966     0.0000E+00
      23.95        14.7905     0.0000E+00
      23.96        14.7843     0.0000E+00
      23.97        14.7781     0.0000E+00
      23.98        14.7720     0.0000E+00
      23.99        14.7658     0.0000E+00
      24.00        14.7596     0.0000E+00
      24.01        14.7535     0.0000E+00
      24.02        14.7474     0.0000E+00
      24.03        14.7412     0.0000E+00
      24.04        14.7351     0.0000E+00
      24.05        14.7290     0.0000E+00
      24.06        14.7228     0.0000E+00
      24.07        14.7167     0.0000E+00
      24.08        14.7106     0.0000E+00
      24.09        14.7045     0.0000E+00
      24.10        14.6984     0.0000E+00
      24.11        14.6923     0.0000E+00
      24.12        14.6862     0.0000E+00
      24.13        14.6801     0.0000E+00
      24.14        14.6740     0.0000E+00
      24.15        14.6680     0.0000E+00
      24.16        14.6619     0.0000E+00
      24.17        14.6558     0.0000E+00
      24.18        14.6498     0.0000E+00
      24.19        14.6437     0.0000E+00
      24.20        14.6377     0.0000E+00
      24.21        14.6316     0.0000E+00
      24.22        14.6256     0.0000E+00
      24.23        14.6195     0.0000E+00
      24.24        14.6135     0.0000E+00
      24.25        14.6075     0.0000E+00
      24.26        14.6015     0.0000E+00
      24.27        14.5954     0.0000E+00
      24.28        14.5894     0.0000E+00
      24.29        14.5834     0.0000E+00
      24.30        14.5774     0.0000E+00
      24.31        14.5714     0.0000E+00
      24.32        14.5654     0.0000E+00
      24.33        14.5595     0.0000E+00
      24.34        14.5535     0.0000E+00
      24.35        14.5475     0.0000E+00
      24.36        14.5415     0.0000E+00
      24.37        14.5356     0.0000E+00
      24.38        14.5296     0.0000E+00
      24.39        14.5236     0.0000E+00
      24.40        14.5177     0.0000E+00
      24.41        14.5117     0.0000E+00
      24.42        14.5058     0.0000E+00
      24.43        14.4999     0.0000E+00
      24.44        14.4939     0.0000E+00
      24.45        14.4880     0.0000E+00
      24.46        14.4821     0.0000E+00
      24.47        14.4761     0.0000E+00
      24.48        14.4702     0.0000E+00
      24.49        14.4643     0.0000E+00
      24.50        14.4584     0.0000E+00
      24.51        14.4525     0.0000E+00
      24.52        14.4466     0.0000E+00
      24.53        14.4407     0.0000E+00
      24.54        14.4349     0.0000E+00
      24.55        14.4290     0.0000E+00
      24.56        14.4231     0.0000E+00
      24.57        14.4172     0.0000E+00
      24.58        14.4114     0.0000E+00
      24.59        14.4055     0.0000E+00
      24.60        14.3997     0.0000E+00
      24.61        14.3938     0.0000E+00
      24.62        14.3880     0.0000E+00
      24.63        14.3821     0.0000E+00
      24.64        14.3763     0.0000E+00
      24.65        14.3704     0.0000E+00
      24.66        14.3646     0.0000E+00
      24.67        14.3588     0.0000E+00
      24.68        14.3530     0.0000E+00
      24.69        14.3472     0.0000E+00
      24.70        14.3414     0.0000E+00
      24.71        14.3355     0.0000E+00
      24.72        14.3298     0.0000E+00
      24.73        14.3240     0.0000E+00
      24.74        14.3182     0.0000E+00
      24.75        14.3124     0.0000E+00
      24.76        14.3066     0.0000E+00
      24.77        14.3008     0.0000E+00
      24.78        14.2951     0.0000E+00
      24.79        14.2893     0.0000E+00
      24.80        14.2835     0.0000E+00
      24.81        14.2778     0.0000E+00
      24.82        14.2720     0.0000E+00
      24.83        14.2663     0.0000E+00
      24.84        14.2605     0.0000E+00
      24.85        14.2548     0.0000E+00
      24.86        14.2491     0.0000E+00
      24.87        14.2433     0.0000E+00
      24.88        14.2376     0.0000E+00
      24.89        14.2319     0.0000E+00
      24.90        14.2262     0.0000E+00
      24.91        14.2205     0.0000E+00
      24.92        14.2147     0.0000E+00
      24.93        14.2090     0.0000E+00
      24.94        14.2033     0.0000E+00
      24.95        14.1977     0.0000E+00
      24.96        14.1920     0.0000E+00
      24.97        14.1863     0.0000E+00
      24.98        14.1806     0.0000E+00
      24.99        14.1749     0.0000E+00
      25.00        14.1693     0.0000E+00
      25.01        14.1636     0.0000E+00
